trial,t_low,t_high,radius,dice,hausdorff,score
484,0.29535647982085267,79.08759522833726,1,0.9861884606816663,26.0,0.9861884606816663
514,0.3320683491499216,79.83763474610296,1,0.9861884606816663,26.0,0.9861884606816663
555,0.3761079644458176,80.97024902337914,1,0.9851881505204163,26.0,0.9851881505204163
594,0.3044925543512144,80.9715834815274,1,0.9851881505204163,26.0,0.9851881505204163
560,0.21367994104031157,80.79526891268654,1,0.9851881505204163,26.0,0.9851881505204163
563,0.34770941571418923,80.38645601471026,1,0.9851881505204163,26.0,0.9851881505204163
565,0.26149260228591165,80.71898182472218,1,0.9851881505204163,26.0,0.9851881505204163
568,0.29279027244332356,80.64547254793196,1,0.9851881505204163,26.0,0.9851881505204163
574,0.1673000689508329,80.96845830946454,1,0.9851881505204163,26.0,0.9851881505204163
575,0.19131529831355476,80.77230090563675,1,0.9851881505204163,26.0,0.9851881505204163
576,0.31126793945519216,80.78504016390701,1,0.9851881505204163,26.0,0.9851881505204163
581,0.3248335990629214,80.96158850609714,1,0.9851881505204163,26.0,0.9851881505204163
500,0.35155101086047014,80.7054825233804,1,0.9851881505204163,26.0,0.9851881505204163
559,0.2930075448645738,80.94234902051194,1,0.9851881505204163,26.0,0.9851881505204163
515,0.33565203751038675,80.17005063593857,1,0.9851881505204163,26.0,0.9851881505204163
556,0.29625051705664823,80.40418042626493,1,0.9851881505204163,26.0,0.9851881505204163
554,0.32202548907302214,80.62168607021081,1,0.9851881505204163,26.0,0.9851881505204163
545,0.27492069907423733,80.41696070600017,1,0.9851881505204163,26.0,0.9851881505204163
553,0.3436712614138543,80.55960283373514,1,0.9851881505204163,26.0,0.9851881505204163
558,0.3789516331626853,80.98049999778894,1,0.9851881505204163,26.0,0.9851881505204163
538,0.29006115943839816,80.73637754412103,1,0.9851881505204163,26.0,0.9851881505204163
549,0.31089159002389727,80.26964519972212,1,0.9851881505204163,26.0,0.9851881505204163
479,0.41639496421925776,78.06145531277981,1,0.9844011515029791,26.0,0.9844011515029791
595,0.3474354451839383,81.57896110054914,1,0.983732439690184,26.0,0.983732439690184
569,0.248048894451383,81.44070300104059,1,0.983732439690184,26.0,0.983732439690184
573,0.28157864094512197,81.54407444833909,1,0.983732439690184,26.0,0.983732439690184
571,0.40210096456650435,81.10109420757402,1,0.983732439690184,26.0,0.983732439690184
567,0.25422083078552876,81.23155306396754,1,0.983732439690184,26.0,0.983732439690184
602,0.30871840225112,81.29920603807884,1,0.983732439690184,26.0,0.983732439690184
566,0.3238769583797814,81.32932088797958,1,0.983732439690184,26.0,0.983732439690184
607,0.33876055955608164,81.45451127106915,1,0.983732439690184,26.0,0.983732439690184
564,0.3665000750134243,81.11771022385338,1,0.983732439690184,26.0,0.983732439690184
561,0.3011295158822964,81.67605031980413,1,0.983732439690184,26.0,0.983732439690184
600,0.2511971741832516,81.4539776908576,1,0.983732439690184,26.0,0.983732439690184
577,0.22529944996710927,81.7202994233031,1,0.983732439690184,26.0,0.983732439690184
596,0.2968821140054163,81.39252583846299,1,0.983732439690184,26.0,0.983732439690184
578,0.34304308681555695,81.23075997513835,1,0.983732439690184,26.0,0.983732439690184
579,0.33692132645891604,81.1508102513664,1,0.983732439690184,26.0,0.983732439690184
580,0.37464179483405685,81.4409990991574,1,0.983732439690184,26.0,0.983732439690184
599,0.3367443372997934,81.8773281697553,1,0.983732439690184,26.0,0.983732439690184
582,0.30366609505039766,81.09045355945192,1,0.983732439690184,26.0,0.983732439690184
583,0.31848285929368747,81.63568659727714,1,0.983732439690184,26.0,0.983732439690184
598,0.31355783651116387,81.22857355513082,1,0.983732439690184,26.0,0.983732439690184
585,0.2716357349785161,81.3472863713105,1,0.983732439690184,26.0,0.983732439690184
586,0.25051701786415714,81.29036585899361,1,0.983732439690184,26.0,0.983732439690184
587,0.3101873125201719,81.32213245634924,1,0.983732439690184,26.0,0.983732439690184
588,0.33969262950022183,81.50073210009349,1,0.983732439690184,26.0,0.983732439690184
589,0.2921894354693424,81.84766207662385,1,0.983732439690184,26.0,0.983732439690184
592,0.30543587302164954,81.91186074386523,1,0.983732439690184,26.0,0.983732439690184
593,0.2592773388777885,81.81778517304048,1,0.983732439690184,26.0,0.983732439690184
584,0.3829400020245324,81.42274353068518,1,0.983732439690184,26.0,0.983732439690184
608,0.26953725483721513,81.85318308910233,1,0.983732439690184,26.0,0.983732439690184
512,0.30942085955755705,81.17287498564541,1,0.983732439690184,26.0,0.983732439690184
551,0.3587148011406198,81.22173813536497,1,0.983732439690184,26.0,0.983732439690184
557,0.34255470244298364,81.65765860123452,1,0.983732439690184,26.0,0.983732439690184
532,0.33351204701200377,81.13233828525996,1,0.983732439690184,26.0,0.983732439690184
609,0.26130914973116215,81.87402256666564,1,0.983732439690184,26.0,0.983732439690184
495,1.2064517398512553,79.43644096637081,1,0.9835377158301504,26.0,0.9835377158301504
494,1.2446804392511133,79.42985469600498,1,0.9835377158301504,26.0,0.9835377158301504
510,1.2774420649505709,79.6864572388441,1,0.9835377158301504,26.0,0.9835377158301504
497,1.319871706822608,79.77292885367034,1,0.9835377158301504,26.0,0.9835377158301504
498,1.254786081158003,79.69880399068295,1,0.9835377158301504,26.0,0.9835377158301504
499,1.3215640601264687,79.74773681446055,1,0.9835377158301504,26.0,0.9835377158301504
503,1.2338509612238002,79.68080024678494,1,0.9835377158301504,26.0,0.9835377158301504
501,1.2983097228839888,79.85305514178289,1,0.9835377158301504,26.0,0.9835377158301504
491,1.246570470643714,79.43109134822262,1,0.9835377158301504,26.0,0.9835377158301504
504,1.2229649206247777,79.96122504620135,1,0.9835377158301504,26.0,0.9835377158301504
