trial,sigma,low_threshold,high_threshold,dice_slice
101,2.0466572646948746,17.632996021196085,113.90776427819377,0.358695652173913
87,2.0638005134074424,35.18205387641338,118.9575640228544,0.3584173778122576
126,1.960093635264591,26.63726889091093,116.54787922101114,0.3584173778122576
179,2.1157105107550778,17.576284628460805,137.80665866023543,0.3584173778122576
163,2.0660616887970207,16.127437424414964,115.99119020381934,0.3584173778122576
154,2.0742252785507582,18.145941454085253,119.22448417620232,0.3584173778122576
110,1.954945808860693,25.997649757997852,116.89556791075641,0.3584173778122576
140,2.0688261240258856,18.623730642779066,121.13958090060004,0.3584173778122576
104,2.0797783608503466,27.711015787734844,115.807744384767,0.3584173778122576
116,1.9588530727607167,37.92899582194622,116.92226258047177,0.3584173778122576
108,2.087533045412613,38.21221433638721,117.05871729205248,0.3584173778122576
68,2.1354854831960988,37.510007450901284,110.85596021735248,0.3584173778122576
67,1.9607150602151482,36.30353339019882,115.9677213946018,0.3584173778122576
160,1.9103517622502546,18.174758586770423,119.72161664483087,0.3581395348837209
156,1.9119540033529483,18.727301288934846,120.61740089346578,0.3581395348837209
161,1.91174470614838,18.073611289644873,139.2116270785755,0.3581395348837209
142,1.9098542172558661,17.98149675459247,119.8247056638296,0.3581395348837209
187,1.6555292783918967,18.81951871885233,136.91405641554454,0.3581395348837209
371,2.5224461494311146,45.349357109726014,147.7750494111056,0.3579454253611557
332,2.4676252603396804,40.2286159125849,127.73606394783941,0.3579454253611557
363,2.5303965359156306,45.467268181378934,145.64792556644215,0.3579454253611557
364,2.5237603579085106,45.26502360672895,130.81809316394902,0.3579454253611557
162,1.9015192543891068,18.48274290695655,122.21430893440906,0.3578621223857475
153,1.9048787632535316,18.073028758753278,120.3806832394279,0.3578621223857475
8,2.0442589323878386,17.353084457366336,117.49863312585155,0.35742035742035744
103,2.0442083051420155,38.545187421361874,116.90149528941626,0.35742035742035744
296,2.499870650535984,14.232942316087346,127.13692338823309,0.35708566853482787
372,2.5162904923417604,11.357089421827705,106.7981579013713,0.35708566853482787
137,1.8905872407628805,18.22550263065293,123.20123520648916,0.35686578743211794
168,1.8861345712107365,18.512113261037538,121.1789872723438,0.35686578743211794
170,1.8870314978318734,17.923310345865023,120.95286194973167,0.35686578743211794
175,1.881296053893681,18.132594263573374,121.37111524594631,0.35686578743211794
184,1.7000791607844756,17.87343189434797,138.59081327298938,0.35686578743211794
125,1.8848365562349372,27.680417692042674,149.6898095107206,0.35686578743211794
182,2.1708416051800232,18.942943483325838,121.82137876069106,0.35686578743211794
181,2.169775327484347,15.592398252403846,123.8598131373548,0.35686578743211794
147,1.8870136392373857,18.387123484974925,121.29029221779194,0.35686578743211794
240,1.692215441062631,15.508469394875645,134.42841630816375,0.35658914728682173
18,1.7030818066654483,20.736381202369376,137.92009654447264,0.35658914728682173
373,2.5516957926767354,46.06873994720587,107.46728141274711,0.3563402889245586
381,2.547010247348724,44.37145310563918,105.92090598845189,0.35605453087409783
370,2.5479392763335103,45.79817516277664,108.43589264446268,0.35605453087409783
366,2.5704269215761038,46.45533338079861,130.3011723188225,0.35605453087409783
396,2.544830482734484,45.67247359446477,131.55155623377456,0.35605453087409783
378,2.552072967694009,45.001713173082585,131.23978797382026,0.35605453087409783
375,2.5393743855766577,45.73718769915161,104.24410727371286,0.3557692307692308
374,2.539847257173413,44.94814170149761,146.3855098478073,0.3557692307692308
367,2.537814659644237,44.69635690192146,105.13747833242287,0.3557692307692308
361,2.5589242228892006,46.763176690713564,131.41143495640273,0.3557692307692308
365,2.5418507163962105,45.850530274868376,145.32973210707317,0.3557692307692308
377,2.546719115359376,11.365721634016822,131.67193884818883,0.355484387510008
27,2.5462860015795625,8.790601516580953,137.99086901993624,0.355484387510008
359,2.559590420759277,45.23586456409288,105.33365738406066,0.355484387510008
368,2.5498883918171633,10.249932565730683,132.51344476458848,0.355484387510008
398,2.551165343876937,11.510385978562297,132.0487591506184,0.355484387510008
178,1.7476875124324605,17.870314156525524,136.72377887135724,0.35531419705197825
362,2.5596106596192594,40.28464041253136,105.550000991955,0.3552
379,2.538795552121432,10.88901486978055,146.5280318307638,0.3552
35,2.5378403603253834,17.753352184093174,101.33704185586127,0.3552
382,2.558218911220882,10.630789520713236,131.57007393101563,0.354916067146283
390,2.6191599600431426,44.2978652641801,131.04338005426774,0.35313001605136435
