trial,t_low,t_high,radius,dice,hausdorff,score
712,1.9321752090574733,83.58848406837268,1,0.9790678078850503,26.0,0.9530678078850503
717,1.6371178823012715,83.76442091284562,1,0.9790678078850503,26.0,0.9530678078850503
767,1.6581328880940758,79.88674584223621,2,0.9788466214274663,26.0,0.9528466214274662
761,1.6072159287934538,79.84134762822896,2,0.9788466214274663,26.0,0.9528466214274662
762,1.6106502716727003,79.67799391654427,2,0.9788466214274663,26.0,0.9528466214274662
763,1.6093693714864978,79.77429101055974,2,0.9788466214274663,26.0,0.9528466214274662
770,1.5700906979717837,79.66666076767008,2,0.9788466214274663,26.0,0.9528466214274662
713,1.8402523886291853,84.86776974159788,1,0.9781665190434012,26.0,0.9521665190434012
724,1.7067145026622403,84.95219984885581,1,0.9781665190434012,26.0,0.9521665190434012
710,1.5119951084888585,84.72995887251696,1,0.9781665190434012,26.0,0.9521665190434012
