trial,beta,t_marker_bg,t_marker_fg,dice_slice
170,71.10131701717539,224.4098390529751,0.1410777512596897,0.8235294117647058
356,69.26952023659724,248.99662502667167,1.8612740625712765,0.8226600985221675
35,132.2122368161332,203.87174278577686,0.0903661792876509,0.8218905472636816
347,69.74173582128977,254.40138000200616,1.2173377176482434,0.8214461387112642
352,75.75007177286322,229.7047428631363,1.720660929754962,0.8083454633672974
175,73.63518870551201,236.56442295307832,0.518448857101756,0.7958015267175572
75,378.84746413658405,201.12171174985173,36.19875804618192,0.7927927927927928
31,549.4783990186746,202.03611124467346,14.7743506914038,0.7730463266261114
94,367.94908891777004,206.36520071938833,13.890908157272017,0.7665893271461717
198,60.03137261245185,245.34251001996708,21.39200198653792,0.7608200455580866
181,72.80301164396079,239.04334879302655,1.3055066656024072,0.7595628415300546
13,43.48423830531228,232.46487033714436,8.876199191000884,0.759090909090909
131,41.99514151780497,253.36080672472684,7.665939515908895,0.7587460245343026
64,47.67955754915687,249.75363706847108,18.480718174556277,0.7584014532243415
114,45.10490254220741,232.25883417651886,10.058864356597702,0.758057194734453
130,46.77060256361959,234.5534821920612,27.723591545057126,0.7578089633318243
332,86.89525790551396,230.93576794216168,1.1658536159879513,0.7576170986812187
348,74.8356840841634,245.24401900752844,1.1997203579824585,0.7574931880108992
174,75.64171855908722,245.66420841267887,0.8870847520401676,0.7574931880108992
179,76.52704929777481,243.17510355001338,1.6926816258725295,0.7571493418066273
394,78.52129691110156,243.88577743351544,0.7125092600071008,0.7571493418066273
351,76.73755518861101,242.6807981767175,1.509551127042047,0.7571493418066273
166,76.57857946752571,251.64321312564317,6.955516629116094,0.7568058076225045
167,80.60554946995367,242.53799026798765,0.302393792201223,0.7568058076225045
176,80.68801437966754,246.13738887155029,1.4985275342415358,0.7564625850340136
321,84.66087566922468,237.25475123346416,1.0830000821255938,0.7564625850340136
330,83.8468561815216,242.41418800853594,1.1718679197424815,0.7561196736174071
329,86.54823721306863,238.70885193710262,1.0139532218260203,0.7557770729497055
325,81.62802478272297,246.4945401388352,1.2271350129446863,0.7557770729497055
161,84.09834939866538,246.37926295843786,0.1518918567148808,0.7557770729497055
327,81.46431534201315,250.41195537971572,1.1949755445923838,0.7554347826086957
340,84.4955183884924,252.04480721161133,1.51550647712239,0.7553143374038896
364,98.62360549272,231.88025603101988,0.35752094998679873,0.7552130553037172
189,69.41343447546745,244.55925367431732,8.977468420789023,0.7521367521367521
34,68.45891703474892,244.1250823703263,17.49979055722299,0.7514606741573033
187,72.6794294559317,244.21332206094766,8.282748742768565,0.7506750675067507
101,173.76005461449938,214.19258696906525,5.064318297874459,0.7502278942570647
172,75.59579080062933,225.54570414260655,12.747935112129898,0.7494376968061178
328,89.05521704587858,238.86344100861987,1.0352383705647892,0.7493261455525606
322,87.40279868958406,247.26971243960273,1.194826578546664,0.7489896722047598
317,85.85675996881955,250.72907721477984,1.1767507137701492,0.7488789237668162
309,86.76912375565061,251.03223457823893,3.083350246368918,0.7482078853046595
19,63.19980837316652,214.51057622905654,36.14496394158257,0.7479892761394102
69,55.47514544251668,251.38542032148936,34.19637528491981,0.7476552032157213
124,78.31223750183528,218.01579892729427,25.043106225101027,0.7476467951591215
51,198.60839335111766,211.4285881635384,29.356291299070307,0.7453250222617988
47,195.76713217911694,206.90599170852533,37.76107920259858,0.7453250222617988
76,182.25496774577175,209.31071607890453,31.260200885947267,0.7433392539964476
385,99.55046039990684,241.1891629191221,0.07651041814599013,0.7419928825622776
165,90.11108855725693,251.22337582516246,0.1282590344393526,0.7382847038019452
158,110.698744647502,240.80312457978275,0.05027905980038527,0.72870249017038
53,98.33572857347474,226.226539758449,36.183755120226266,0.7256176853055917
126,829.5142889225634,210.42286700472698,35.98717026321947,0.7256176853055917
103,133.60591318231607,215.31012087347992,39.087686934132435,0.7227979274611399
26,108.87431457864945,233.41169499923126,22.31368038297864,0.7226308957161403
145,130.54469423807683,225.79875990473437,27.593189437854797,0.7191397849462365
73,703.823450629646,211.37656846814826,37.404071960630816,0.7187634177758695
133,130.95984905908085,242.43568235103317,0.4645487246434712,0.7182795698924731
186,198.7809075487492,224.73043514725995,8.664097293639863,0.7160814911140009
49,388.836955608245,216.30290291136765,9.794736602142402,0.7157712305025996
12,217.88569271231628,213.41789029237555,38.88036720040705,0.7095681625740897
151,159.24458542271978,224.78373977751122,29.244730368157086,0.7090216010165185
146,150.72819024145358,224.68934134759104,26.069959537017336,0.7088822779430515
362,99.72275786720002,254.99983399677626,1.7992403676730389,0.7079270877490462
363,100.8519607006219,253.7434566399545,0.09423308637580718,0.7073274036425243
72,126.71786468203356,233.9888991194641,29.107989234266086,0.706627268889827
155,118.38442026729348,242.2063803335994,26.85691819234736,0.7045933417614834
52,127.51862385213283,241.03264048135804,24.886317648281914,0.7028163093736864
144,143.72198404009796,235.71780629676326,9.263452256989844,0.7019756200084069
149,150.25175425204037,228.92206105413175,27.045104334883753,0.7007544006705784
152,178.61152853679184,224.62900724933593,38.66828920850785,0.6960498960498961
150,147.7094809211064,225.7457717772679,39.88523275552007,0.6928807947019867
81,249.4929821191418,229.0260888368664,3.3579508180119655,0.6921461570768584
148,169.12653610818813,228.64327566866535,39.944392554436384,0.674175382139984
153,146.87713126999023,235.37539239470564,26.688521523659034,0.6733789770438985
11,485.93831721445883,230.0582900164663,0.534503034388889,0.6663954434499593
2,115.12730625895709,249.9966264927871,23.287702767037036,0.6611308817714512
137,124.52627859162295,246.16526340135198,26.17104128872188,0.6493203883495146
14,134.03746233967885,245.0727624663682,10.561461325125801,0.6309029089535323
27,847.518659433118,231.9886679731335,23.26475048973959,0.6102189781021898
62,913.0626425773733,237.97632952889188,18.23314487384696,0.523943661971831
139,127.61521563569347,250.05181625750814,26.858557852611067,0.5155720012334258
121,651.9410589168565,237.14827608686727,38.99655814955042,0.5022448368751871
134,138.1224613967814,252.73516242092467,0.7939445936455307,0.4077054376981224
195,187.37724451245373,248.99610795742151,1.9388527470287613,0.3602324080051646
61,513.818371108298,245.27597242180912,17.87261824507027,0.3364748345698817
132,120.54112088756212,254.97554191271053,0.7163604883467087,0.309000184808723
204,221.09279643784726,252.8627288584539,2.021787729685168,0.2894146088758418
