trial,t_low,t_high,radius,dice,hausdorff,score
702,0.012720394982905059,79.52831091133719,2,0.9802683852741237,26.0,0.8502683852741237
755,0.011417726401100392,79.6817246427399,2,0.9802683852741237,26.0,0.8502683852741237
724,0.04685360713312314,79.46661439882591,2,0.9802683852741237,26.0,0.8502683852741237
728,0.05533364766844889,79.48623798236578,2,0.9802683852741237,26.0,0.8502683852741237
729,0.02021866279202117,79.49240037145343,2,0.9802683852741237,26.0,0.8502683852741237
732,0.1825288063349133,79.18644812917577,2,0.9802683852741237,26.0,0.8502683852741237
733,0.08381741038132756,79.61952001694605,2,0.9802683852741237,26.0,0.8502683852741237
734,0.0253433885704743,79.43464819553556,2,0.9802683852741237,26.0,0.8502683852741237
735,0.08969487135952575,79.21408184876586,2,0.9802683852741237,26.0,0.8502683852741237
737,0.09308722294523986,79.4087918960195,2,0.9802683852741237,26.0,0.8502683852741237
738,0.037224019240526485,79.04793098443577,2,0.9802683852741237,26.0,0.8502683852741237
741,0.02104255107219094,79.78275742512459,2,0.9802683852741237,26.0,0.8502683852741237
743,0.018337927033286183,79.44327558630832,2,0.9802683852741237,26.0,0.8502683852741237
744,0.12574127017825637,79.53489555705652,2,0.9802683852741237,26.0,0.8502683852741237
745,0.11923989703283627,79.29178033839015,2,0.9802683852741237,26.0,0.8502683852741237
746,0.0314385818471381,79.78120533650491,2,0.9802683852741237,26.0,0.8502683852741237
747,0.0296733867211586,79.93261544101158,2,0.9802683852741237,26.0,0.8502683852741237
749,0.0014915784974113278,79.24590765666413,2,0.9802683852741237,26.0,0.8502683852741237
750,0.02252501562971221,79.02378000115422,2,0.9802683852741237,26.0,0.8502683852741237
751,0.03456796242408938,79.74348688510828,2,0.9802683852741237,26.0,0.8502683852741237
752,0.08749879173384689,79.10896406532973,2,0.9802683852741237,26.0,0.8502683852741237
722,0.08310301120779084,79.40116843536518,2,0.9802683852741237,26.0,0.8502683852741237
720,0.014287606736152925,79.7647292969,2,0.9802683852741237,26.0,0.8502683852741237
719,0.11986149247738914,79.75534216569301,2,0.9802683852741237,26.0,0.8502683852741237
703,0.12074529786231086,79.86544355522233,2,0.9802683852741237,26.0,0.8502683852741237
670,0.09512644893344735,79.76042422559657,2,0.9802683852741237,26.0,0.8502683852741237
682,0.023489424165387573,79.34180005444352,2,0.9802683852741237,26.0,0.8502683852741237
686,0.005024100840604118,79.14018639861496,2,0.9802683852741237,26.0,0.8502683852741237
692,0.26711350056326433,79.30177577087612,2,0.9802683852741237,26.0,0.8502683852741237
694,0.007213246562926601,79.19475808113896,2,0.9802683852741237,26.0,0.8502683852741237
700,0.030834130419297834,79.15726827097164,2,0.9802683852741237,26.0,0.8502683852741237
701,0.07439783138901856,79.14954268571867,2,0.9802683852741237,26.0,0.8502683852741237
667,0.18349185308007745,79.14207861799508,2,0.9802683852741237,26.0,0.8502683852741237
704,0.10313779808275614,79.78712811582187,2,0.9802683852741237,26.0,0.8502683852741237
718,0.14832026036475132,79.3824677077621,2,0.9802683852741237,26.0,0.8502683852741237
706,0.007501729057545092,79.20376797465026,2,0.9802683852741237,26.0,0.8502683852741237
708,0.06619653230259626,79.36702700553488,2,0.9802683852741237,26.0,0.8502683852741237
709,0.09704508488845526,79.73210343836958,2,0.9802683852741237,26.0,0.8502683852741237
710,0.13560809202850332,79.13715059943515,2,0.9802683852741237,26.0,0.8502683852741237
711,0.03858528817278595,79.7785512515995,2,0.9802683852741237,26.0,0.8502683852741237
713,0.09877302661753884,79.33916771042755,2,0.9802683852741237,26.0,0.8502683852741237
715,0.06877945954166387,79.12928724169278,2,0.9802683852741237,26.0,0.8502683852741237
717,0.025975775649225596,79.7234586059151,2,0.9802683852741237,26.0,0.8502683852741237
753,0.024163760394812828,79.28588693024082,2,0.9802683852741237,26.0,0.8502683852741237
736,0.2330588498213635,79.38838042068909,2,0.9802683852741237,26.0,0.8502683852741237
650,0.02068393568773541,79.20949540377931,2,0.9802683852741237,26.0,0.8502683852741237
761,0.01129686904788412,79.60699198375657,2,0.9802683852741237,26.0,0.8502683852741237
766,0.03652128545685018,79.67088545106492,2,0.9802683852741237,26.0,0.8502683852741237
