trial,t_low,t_high,radius,dice,hausdorff,score
702,0.012720394982905059,79.52831091133719,2,0.9802683852741237,26.0,0.8502683852741237
755,0.011417726401100392,79.6817246427399,2,0.9802683852741237,26.0,0.8502683852741237
724,0.04685360713312314,79.46661439882591,2,0.9802683852741237,26.0,0.8502683852741237
728,0.05533364766844889,79.48623798236578,2,0.9802683852741237,26.0,0.8502683852741237
729,0.02021866279202117,79.49240037145343,2,0.9802683852741237,26.0,0.8502683852741237
732,0.1825288063349133,79.18644812917577,2,0.9802683852741237,26.0,0.8502683852741237
733,0.08381741038132756,79.61952001694605,2,0.9802683852741237,26.0,0.8502683852741237
734,0.0253433885704743,79.43464819553556,2,0.9802683852741237,26.0,0.8502683852741237
735,0.08969487135952575,79.21408184876586,2,0.9802683852741237,26.0,0.8502683852741237
737,0.09308722294523986,79.4087918960195,2,0.9802683852741237,26.0,0.8502683852741237
