trial,t_low,t_high,radius,top_n,dice,hausdorff,score
278,1.354999950899423,74.40928338759929,3,2,0.8878260197734335,32.07802986469088,0.8557479899087426
282,1.3821334215306642,74.99141646730733,3,2,0.8878260197734335,32.07802986469088,0.8557479899087426
297,1.389881582071105,78.08385235952159,3,2,0.8866123498240646,32.07802986469088,0.8545343199593737
392,1.997814425180941,79.88309908960903,3,2,0.8865506644771087,32.07802986469088,0.8544726346124178
267,1.1812965634193044,80.76217287898953,3,2,0.8863691141396374,32.07802986469088,0.8542910842749465
271,1.328980080542346,80.40454950263151,3,2,0.8863691141396374,32.07802986469088,0.8542910842749465
379,1.4568434140651751,80.87634902127377,3,2,0.8863691141396374,32.07802986469088,0.8542910842749465
386,1.7023131676669108,81.88594941720635,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
293,1.3302069652487072,81.35976541801911,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
311,1.3083795653711,81.04128609518881,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
310,1.4308274350069246,81.4267462636792,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
324,1.351181329445222,81.23946976914229,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
387,1.6680163174432634,81.98975829825005,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
320,1.32484439089905,81.78637541204228,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
290,1.3384455198228102,81.3344007590687,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
331,1.3484030662886395,81.21079028090043,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
259,1.2743335478799491,81.4639781997804,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
333,1.2834743567655078,81.04910288947929,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
272,1.5004310530291582,81.1334266923215,3,2,0.8862431865029786,32.07802986469088,0.8541651566382877
323,1.2665531171740985,82.96858556231658,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
322,1.3048365261984203,82.72279111909876,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
327,1.4159404234196313,82.12877608866529,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
326,1.3015086550066612,82.72311670769889,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
319,1.3342124367273518,82.83133614510331,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
317,1.3030059114864732,82.3022743919414,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
312,1.340542359590196,82.59690785374343,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
338,1.3304025601947231,82.86229121404226,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
284,1.3976909727018816,82.58113483769228,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
276,1.3244992207401916,82.21122077581121,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
273,1.2969753910724882,82.15053239374087,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
336,1.3890433226710974,82.84197834262855,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
332,1.6048443566638204,82.60808168239257,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
388,1.8192233535792413,82.57866247255745,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
380,1.5931945116800639,82.39719860631034,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
391,1.6872752348591225,82.29589088284338,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
389,1.6511311736982526,82.31781114913966,3,2,0.8860979040194163,32.07802986469088,0.8540198741547255
264,1.2971248157373565,83.67781253669051,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
262,1.3811703176413879,83.79889517738943,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
292,1.4563580814754293,83.84516669862225,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
309,1.3016547280941027,83.00845159120828,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
337,1.4002234095901245,83.6393730442053,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
295,1.4964007487860118,83.21349708148799,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
298,1.2328340683929815,83.55627540831904,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
330,1.179952740247731,83.72693063452944,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
329,1.333869755975197,83.21199753266706,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
300,1.2888989513645799,83.59237593099736,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
303,1.3033315304048683,83.86193112220094,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
325,1.442954200474283,83.04604788757878,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
304,1.2787460318459376,83.72190817228197,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
321,1.2720849786931798,83.28345970915488,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
305,1.3978850139403223,83.30210913656856,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
368,1.4616271099795222,83.8204227341444,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
316,1.3142379154252164,83.16494307518644,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
315,1.332482658947332,83.43890485896583,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
314,1.2928419166656226,83.90003423410042,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
313,1.2884217511730496,83.86953320868449,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
307,1.4940408829938583,83.85338876520504,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
383,1.6301669364168996,83.42580776557253,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
291,1.3440940178892817,83.65929833113569,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
340,1.347729537952699,83.22592353338939,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
289,1.2876015728480568,83.07121727715194,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
286,1.3208744776920653,83.95209185033711,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
265,1.2440961282847933,83.37023607810261,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
269,1.3150025442343782,83.59012419665964,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
274,1.2553207579955554,83.349060909287,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
275,1.3189461518876393,83.22335613733685,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
260,1.149368562539657,83.54864212653133,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
277,1.344342939402875,83.10033602419627,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
279,1.4241893837418138,83.41793915182572,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
280,1.3444349935977158,83.31859265787926,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
346,1.7956695770729552,83.03791950617628,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
353,1.453956433550362,83.57504725515786,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
285,1.3679210163654432,83.2720989866807,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
281,1.3691220287917865,83.59294257444463,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
308,1.2583520707865739,83.18945085643693,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
288,1.3053512799879305,83.12435925580255,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
348,1.6300649599543486,83.76055255057912,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
350,1.4121366366506927,83.73222681483072,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
349,1.4600780951322199,83.42306511729336,3,2,0.8859025206967256,32.07802986469088,0.8538244908320347
287,1.3044407347498437,84.25997054257749,3,2,0.8856666373014872,32.07802986469088,0.8535886074367963
266,1.3013057188797714,84.40614257295282,3,2,0.8856666373014872,32.07802986469088,0.8535886074367963
341,1.4412448410676115,84.19839969524816,3,2,0.8856666373014872,32.07802986469088,0.8535886074367963
363,1.532663097146572,84.14959799809093,3,2,0.8856666373014872,32.07802986469088,0.8535886074367963
339,1.2046580140528964,84.64594466044427,3,2,0.8856666373014872,32.07802986469088,0.8535886074367963
261,1.2840048487951792,84.4435638935571,3,2,0.8856666373014872,32.07802986469088,0.8535886074367963
296,1.278469026542733,84.08594287708091,3,2,0.8856666373014872,32.07802986469088,0.8535886074367963
294,1.276305131689802,84.11063626944593,3,2,0.8856666373014872,32.07802986469088,0.8535886074367963
302,1.2746127224650174,84.83671133244475,3,2,0.8856666373014872,32.07802986469088,0.8535886074367963
335,1.350450817844998,84.09290668891754,3,2,0.8856666373014872,32.07802986469088,0.8535886074367963
