trial,t_marker_bg,t_marker_fg,radius_closing,dice,hausdorff,score
386,107.5557421056018,15.824362020151364,1,0.962156380361536,25.942243542145693,0.9362141368193903
388,107.0597838976455,15.935417530153146,1,0.962156380361536,25.942243542145693,0.9362141368193903
390,107.87107407131049,15.540138793300587,1,0.962156380361536,25.942243542145693,0.9362141368193903
393,107.65289503809605,15.953989049686871,1,0.962156380361536,25.942243542145693,0.9362141368193903
378,107.53756315041933,15.789163731922368,1,0.962156380361536,25.942243542145693,0.9362141368193903
360,107.8771788903176,15.838928368325062,1,0.962156380361536,25.942243542145693,0.9362141368193903
340,107.20338497134834,15.46713649230021,1,0.962156380361536,25.942243542145693,0.9362141368193903
348,107.15034850029436,15.75843778672522,1,0.962156380361536,25.942243542145693,0.9362141368193903
331,107.02423457323506,15.650215088466297,1,0.962156380361536,25.942243542145693,0.9362141368193903
336,107.42862251806856,15.981144399631114,1,0.962156380361536,25.942243542145693,0.9362141368193903
337,107.22015957978958,15.639240819894379,1,0.962156380361536,25.942243542145693,0.9362141368193903
339,107.00943360997479,15.830817263057785,1,0.962156380361536,25.942243542145693,0.9362141368193903
359,107.26671172204851,15.691392016294657,1,0.962156380361536,25.942243542145693,0.9362141368193903
342,107.27237093971823,15.510283733262296,1,0.962156380361536,25.942243542145693,0.9362141368193903
306,107.09841442654312,15.564922331733117,1,0.962156380361536,25.942243542145693,0.9362141368193903
343,107.60109730087709,15.260132742077687,1,0.962156380361536,25.942243542145693,0.9362141368193903
344,107.48578344255144,15.900247067127589,1,0.962156380361536,25.942243542145693,0.9362141368193903
345,107.53538029638217,15.646081685282937,1,0.962156380361536,25.942243542145693,0.9362141368193903
346,107.3096466999211,15.461687072907386,1,0.962156380361536,25.942243542145693,0.9362141368193903
347,107.39403428055603,15.601390368337668,1,0.962156380361536,25.942243542145693,0.9362141368193903
349,107.60267008397763,15.782345768634709,1,0.962156380361536,25.942243542145693,0.9362141368193903
352,107.06423773402936,15.534967155820846,1,0.962156380361536,25.942243542145693,0.9362141368193903
358,107.67021010426778,15.8442546021873,1,0.962156380361536,25.942243542145693,0.9362141368193903
326,107.1386688858008,15.911639895566069,1,0.962156380361536,25.942243542145693,0.9362141368193903
357,107.48993287431236,15.81795546119902,1,0.962156380361536,25.942243542145693,0.9362141368193903
356,107.51240984425203,15.341067586116546,1,0.962156380361536,25.942243542145693,0.9362141368193903
355,107.31202278408313,15.90254274265791,1,0.962156380361536,25.942243542145693,0.9362141368193903
351,107.43565806489428,15.870737222859688,1,0.962156380361536,25.942243542145693,0.9362141368193903
350,107.58568778093687,15.710700916647973,1,0.962156380361536,25.942243542145693,0.9362141368193903
318,107.43982735138202,12.648759408561052,1,0.9621547611407055,25.942243542145693,0.9362125175985598
285,107.33705556377916,14.278786777701455,1,0.9621547611407055,25.942243542145693,0.9362125175985598
379,107.68987994068772,16.04148582084636,1,0.9621357977153125,25.942243542145693,0.9361935541731669
330,107.60929849578972,16.038794137560014,1,0.9621357977153125,25.942243542145693,0.9361935541731669
392,107.94688802213204,16.041229497986837,1,0.9621357977153125,25.942243542145693,0.9361935541731669
334,107.37171124217397,16.009132006370752,1,0.9621357977153125,25.942243542145693,0.9361935541731669
387,107.70971871858427,16.04966457426635,1,0.9621357977153125,25.942243542145693,0.9361935541731669
328,107.7882751917889,19.026482953349845,1,0.9621152159496866,25.942243542145693,0.9361729724075409
301,107.35500544109848,19.185993743601536,1,0.9621152159496866,25.942243542145693,0.9361729724075409
290,107.31385564657654,19.188471629190712,1,0.9621152159496866,25.942243542145693,0.9361729724075409
278,107.07196549526255,24.681553494066605,1,0.9620328976920279,25.942243542145693,0.9360906541498822
316,108.29330031492817,0.3360418661689233,1,0.9619489658417641,25.942243542145693,0.9360067222996185
