trial,t_low,t_high,radius,top_n,dice,hausdorff,score
290,1.5264155245172524,121.38355521612866,3,2,0.8828514133041605,32.0,0.8508514133041605
291,1.4555147639861405,121.08269695572451,3,2,0.8828514133041605,32.0,0.8508514133041605
324,1.4354683606099239,121.02988672579563,3,2,0.8828514133041605,32.0,0.8508514133041605
300,1.5111483873686593,121.27212963057508,3,2,0.8828514133041605,32.0,0.8508514133041605
356,1.6241733591891125,121.02295031668187,3,2,0.8828514133041605,32.0,0.8508514133041605
367,1.5658321755148603,121.46603867985488,3,2,0.8828514133041605,32.0,0.8508514133041605
346,1.5529983308165114,121.19424616336494,3,2,0.8828514133041605,32.0,0.8508514133041605
369,1.592622859481486,121.3440134934933,3,2,0.8828514133041605,32.0,0.8508514133041605
370,1.445485079331258,121.47428653959312,3,2,0.8828514133041605,32.0,0.8508514133041605
371,1.4474954608114985,121.25155156576082,3,2,0.8828514133041605,32.0,0.8508514133041605
357,1.5114349359037238,121.70520370102517,3,2,0.8828514133041605,32.0,0.8508514133041605
343,1.4783587290633837,121.17864233184503,3,2,0.8828514133041605,32.0,0.8508514133041605
366,1.5694618243782428,121.58123391920594,3,2,0.8828514133041605,32.0,0.8508514133041605
373,1.3966525466168431,121.11325044833934,3,2,0.8828514133041605,32.0,0.8508514133041605
348,1.474463535240383,121.45810888530839,3,2,0.8828514133041605,32.0,0.8508514133041605
375,1.6159276331511847,121.82508241065591,3,2,0.8828514133041605,32.0,0.8508514133041605
327,1.4790045865769836,121.44969423422921,3,2,0.8828514133041605,32.0,0.8508514133041605
339,1.6007696455721208,121.50627258842312,3,2,0.8828514133041605,32.0,0.8508514133041605
364,1.4439032996221166,121.41872677342958,3,2,0.8828514133041605,32.0,0.8508514133041605
334,1.5315457478030383,121.5956113834932,3,2,0.8828514133041605,32.0,0.8508514133041605
351,1.4345395741338633,121.69911749927273,3,2,0.8828514133041605,32.0,0.8508514133041605
376,1.7312884842734781,121.39478918787172,3,2,0.8828514133041605,32.0,0.8508514133041605
352,1.445311462163442,121.1811768446214,3,2,0.8828514133041605,32.0,0.8508514133041605
354,1.5565716473484112,121.2289580114599,3,2,0.8828514133041605,32.0,0.8508514133041605
329,1.6299778804916167,121.7069670986323,3,2,0.8828514133041605,32.0,0.8508514133041605
328,1.4973526175256968,121.13397072300518,3,2,0.8828514133041605,32.0,0.8508514133041605
347,1.5333371573826384,121.60561183209599,3,2,0.8828514133041605,32.0,0.8508514133041605
257,1.5449620273136966,123.37311666545449,3,2,0.8828405018890274,32.0,0.8508405018890274
298,1.4734812144048153,122.17124190376411,3,2,0.8828385551426875,32.0,0.8508385551426875
299,1.4543439935887232,122.22832109055987,3,2,0.8828385551426875,32.0,0.8508385551426875
360,1.513559728652707,122.34637865059312,3,2,0.8828385551426875,32.0,0.8508385551426875
285,1.4846133121737162,122.50432008360546,3,2,0.8828385551426875,32.0,0.8508385551426875
269,1.5603338900019568,122.06161591182791,3,2,0.8828385551426875,32.0,0.8508385551426875
310,1.3831719884655893,122.34499608045482,3,2,0.8828385551426875,32.0,0.8508385551426875
378,1.921433759510616,122.03858988439744,3,2,0.8828385551426875,32.0,0.8508385551426875
259,1.544933471269565,122.08509647575897,3,2,0.8828385551426875,32.0,0.8508385551426875
258,1.568514823107024,122.0395936936076,3,2,0.8828385551426875,32.0,0.8508385551426875
275,1.5261490533398536,120.98849980935901,3,2,0.8828234402026747,32.0,0.8508234402026746
268,1.5288833988771908,120.6080282691444,3,2,0.8828234402026747,32.0,0.8508234402026746
278,1.4876714918068186,120.90771758683863,3,2,0.8828234402026747,32.0,0.8508234402026746
365,1.5762477058472295,120.86888349033603,3,2,0.8828234402026747,32.0,0.8508234402026746
374,1.7392795565294465,120.43308134085649,3,2,0.8828234402026747,32.0,0.8508234402026746
263,1.5520679665077028,120.74468788852064,3,2,0.8828234402026747,32.0,0.8508234402026746
377,1.6713205101256543,120.7917965184632,3,2,0.8828234402026747,32.0,0.8508234402026746
363,1.557193042045992,120.50761314223138,3,2,0.8828234402026747,32.0,0.8508234402026746
358,1.471309080296278,120.91222908936129,3,2,0.8828234402026747,32.0,0.8508234402026746
